city,category,name,latitude,longitude,osm_type,osm_id
Tampa,park,Skyway Park,27.9751684,-82.5488447,way,145524242
Tampa,park,Fred Ball Park,27.9221858,-82.4886836,way,147861736
Tampa,park,Henry & Ola Park,27.9990526,-82.4660445,way,151948823
Tampa,stadium,Raymond James Stadium,27.9759685,-82.5033558,way,154387076
Tampa,park,Woodland Terrace Park,28.0060435,-82.4254733,way,166075699
Tampa,museum,SS American Victory;American Victory Museum,27.9436838,-82.4441252,way,172645009
Tampa,attraction,Pirate Ship,27.9768172,-82.5031638,way,174786516
Tampa,park,Park Circle Park,28.0175533,-82.4464191,way,183602558
Tampa,park,River Tower Park,28.0215385,-82.4575526,way,183604051
Tampa,park,Tampa Waterworks Park,27.9588283,-82.4630706,way,190127200
Tampa,park,Lowry Park,28.0144839,-82.4660852,way,190305421
Tampa,park,A.J. Palonis Jr. Park,27.8921306,-82.5408434,way,211019250
Tampa,park,Ballast Point Park,27.8892124,-82.4806741,way,211056083
Tampa,attraction,Stingray Bay,28.0128165,-82.4710712,way,211153135
Tampa,zoo,ZooTampa at Lowry Park,28.0139772,-82.469928,way,211158660
Tampa,attraction,Asian Gardens,28.0131181,-82.47044,way,212390514
Tampa,attraction,Primate World,28.013805,-82.4706617,way,212390517
Tampa,attraction,Free-Flight Aviary,28.0139014,-82.47003,way,212390520
Tampa,attraction,Wallaroo Station Children's Zoo,28.0145966,-82.4697352,way,212392947
Tampa,attraction,Safari Africa,28.0158965,-82.4700276,way,212395202
Tampa,attraction,Manatee & Aquatic Center,28.012948,-82.471241,way,212395203
Tampa,stadium,Zoo Ventures Theatre,28.0117143,-82.4710832,way,212441930
Tampa,stadium,Conservation Theatre,28.0126485,-82.4712642,way,212441931
Tampa,museum,,28.0125343,-82.4714298,way,212441932
Tampa,attraction,Manatee Hospital,28.012953,-82.4717304,way,212471316
Tampa,attraction,Florida Boardwalk & Wildlife Center,28.0140325,-82.4711861,way,212472225
Tampa,park,West Tampa Little League,27.9603587,-82.495242,way,218731067
Tampa,park,MacFarlane Park,27.9579685,-82.4952916,way,218731086
Tampa,park,Riverside Garden Park,27.9680241,-82.4783973,way,218731319
Tampa,park,Orange Grove Park,28.0367878,-82.4861957,way,229318109
Tampa,park,Gwazi Field,28.0349746,-82.4246522,way,263522744
Tampa,stadium,George M. Steinbrenner Field,27.9801422,-82.5067081,way,265077251
Tampa,park,Phillips Park,27.9671091,-82.4692,way,275282966
Tampa,theme_park,Busch Gardens Tampa,28.0381069,-82.4212596,way,287655498
Tampa,theme_park,Adventure Island,28.041912,-82.4131039,way,287681249
Tampa,mall,,27.9951053,-82.433642,way,308030540
Tampa,mall,,27.9946586,-82.4875244,way,308030562
Tampa,park,Washington Street Park,27.9484,-82.4469806,way,314933066
Tampa,mall,Centro Ybor,27.9613541,-82.4414239,way,333540391
Tampa,stadium,WIBMMS Athletic grounds,27.9925683,-82.4083608,way,353723104
Tampa,park,MacDill 48,27.8736964,-82.4974424,way,364381654
Tampa,attraction,Kumba,28.0402195,-82.4229411,way,364580058
Tampa,attraction,Kumba,28.0394646,-82.4239935,way,364580059
Tampa,attraction,Congo River Rapids,28.0400646,-82.4239304,way,364580060
Tampa,attraction,Cheetah Hunt,28.0359229,-82.4204487,way,365184641
Tampa,park,The Meadows,28.0668304,-82.4032144,way,436806215
Tampa,stadium,Yuengling Center,28.0592448,-82.4065656,way,436806216
Tampa,park,C. Broughton Williams Park,27.9471687,-82.5153257,way,469228928
Tampa,park,Bobby Hicks Park,27.8773265,-82.5165511,way,469595661
Tampa,park,Picnic Island Park,27.852777,-82.5521441,way,469597208
Tampa,park,Skyview Park,27.8771078,-82.495558,way,469617508
Tampa,park,Spanish American War Memorial Park,27.8666545,-82.5265443,way,469618168
Tampa,park,Palma Ceia Lions Park,27.8879504,-82.5217603,way,469619123
Tampa,park,Foster Park,27.8959493,-82.5113148,way,469619485
Tampa,park,Corona Park,27.9139281,-82.5045233,way,469620085
Tampa,park,Hyde Park,27.9362096,-82.4799183,way,469631195
Tampa,park,Sycamore Forest,28.064911,-82.4053938,way,479744226
Tampa,park,Simmons Park,28.06185,-82.4179341,way,486600707
Tampa,mall,,27.9131632,-82.5056579,way,523371339
Tampa,mall,Britton Plaza,27.9066602,-82.5039974,way,523371702
Tampa,mall,Fowler Plaza South,28.0535552,-82.4328425,way,524031475
Tampa,attraction,Ubanga-Banga Bumper Cars,28.0389891,-82.4234953,way,524038828
Tampa,attraction,Iron Gwazi,28.0339842,-82.4230853,way,524038840
Tampa,attraction,,28.0341999,-82.4178903,way,524038916
Tampa,park,Grant Park,27.9785244,-82.395696,way,524228607
Tampa,mall,,27.9656206,-82.5210778,way,524312645
Tampa,museum,Tampa Baseball Museum,27.9619946,-82.4377933,way,524527015
Tampa,museum,Columbia Centennial Museum,27.960054,-82.4357007,way,524527203
Tampa,park,Lewis Lake,27.8341137,-82.4841397,way,551172913
Tampa,park,USF Arts Mall,28.0636119,-82.4152074,way,583352485
Tampa,park,USF Contemplation Garden,28.0649132,-82.4134309,way,583352486
Tampa,park,Castor Beach,28.0632327,-82.411091,way,583352492
Tampa,park,Greek Village,28.0672527,-82.4063833,way,583352497
Tampa,park,USF NPHC Plaza,28.0658131,-82.4137962,way,583352500
Tampa,park,Solar Awesomeness,28.0606441,-82.4100947,way,583352505
Tampa,attraction,Air Grover,28.0346066,-82.4253128,way,616127932
Tampa,attraction,Stanleyville Falls,28.0377917,-82.4240872,way,616177057
Tampa,attraction,Kangaroo Petting zoo,28.0329907,-82.4257582,way,619197401
Tampa,attraction,Hippopotamus,28.0352156,-82.4203471,way,619441296
Tampa,park,Oakwood Village Community Clubhouse,28.1648568,-82.3670708,way,622455460
Tampa,park,Harbour Isles Park,27.9383725,-82.4483881,way,626671864
Tampa,park,Garrison Channel Park,27.9404024,-82.4497202,way,626672279
Tampa,park,Forest Hills Dog Walk Loop,28.0373121,-82.4740817,way,632232329
Tampa,park,Perio & Albany Park,28.0359582,-82.4810419,way,632238489
Tampa,park,Purity Springs Park,28.0218231,-82.4622571,way,632599487
Tampa,attraction,Sheikra,28.0366574,-82.4245674,way,651204424
Tampa,attraction,Sheikra,28.0366108,-82.4251431,way,651204425
Tampa,university,University of Tampa East Campus,27.9473987,-82.4650228,way,653277127
Tampa,attraction,Cheetah Hunt,28.0340121,-82.4202546,way,656050723
Tampa,attraction,Cheetah Hunt,28.0354995,-82.4204208,way,656050724
Tampa,attraction,Kumba,28.0400856,-82.423065,way,656573179
Tampa,attraction,Kumba,28.0396165,-82.4226704,way,657717217
Tampa,attraction,Kumba,28.0397998,-82.4230948,way,657717218
Tampa,attraction,Kumba,28.0396918,-82.4236288,way,657717219
Tampa,park,Epps Park,28.0060731,-82.4662616,way,659388722
Tampa,park,José Martí Friends Park,27.9607806,-82.4452955,way,661037986
Tampa,mall,Westshore Plaza Mall,27.9472247,-82.5274155,way,683108033
Tampa,park,Lincoln Gardens Park,27.9617613,-82.5102224,way,717373278
Tampa,park,Loretta Ingraham Park,27.957264,-82.5150716,way,732761067
Tampa,mall,Town Square Center,27.9438744,-82.5234551,way,738518645
Tampa,park,Jim Walters Park,27.9565028,-82.5104396,way,742640590
Tampa,university,University of Tampa West Campus,27.9471741,-82.4704848,way,775821134
Tampa,park,Southwest Port Tampa Park,27.8571143,-82.534257,way,788028753
Tampa,park,Swann Park,27.9376803,-82.5200894,way,788032389
Tampa,park,City of Tampa Park,28.1591173,-82.3021969,way,838853573
Tampa,park,Curtis Hixon Waterfront Park,27.9489569,-82.4622385,way,905636016
Tampa,park,Kiley Gardens,27.947909,-82.4610345,way,906203996
Tampa,park,MacDill Park on the Riverwalk,27.9452585,-82.4588327,way,906263885
Tampa,park,Joseph Frye Park,27.943003,-82.4582681,way,906263893
Tampa,park,USF Park on the Riverwalk,27.9422635,-82.4579216,way,906263912
Tampa,park,Cotanchobee Fort Brooke Park,27.9417349,-82.451216,way,906567316
Tampa,park,Dick Greco Plaza,27.9415756,-82.4548343,way,906646217
Tampa,park,Franklin Street Park,27.9434459,-82.4565793,way,906698704
Tampa,park,Lee Roy Selmon Park,27.9442412,-82.4545323,way,906698738
Tampa,park,Lykes Gaslight Park,27.947921,-82.4585193,way,907388097
Tampa,park,Joe Chillura Courthouse Square,27.9490778,-82.4551425,way,909471799
Tampa,park,Jefferson Street Park,27.946138,-82.4520625,way,910921947
Tampa,park,Madison Street Park,27.9516743,-82.4472822,way,923434434
Tampa,park,Reed Park,27.9854905,-82.4708904,way,938814046
Tampa,attraction,Montu,28.0341812,-82.417996,way,958225638
Tampa,attraction,Cheetah Hunt,28.0340576,-82.4200021,way,958225640
Tampa,attraction,Sheikra,28.0367693,-82.4244231,way,958228532
Tampa,attraction,Air Grover,28.0347164,-82.425351,way,958229525
Tampa,attraction,Cobra's Curse,28.0347653,-82.4185157,way,958234059
Tampa,attraction,Cobra's Curse,28.034615,-82.4187221,way,958234060
Tampa,attraction,Kumba,28.0396694,-82.4233119,way,958249644
Tampa,park,Independence Park at Harbor Bay,27.8509499,-82.4795783,way,997757341
Tampa,museum,,27.9619758,-82.4386157,way,1012088932
Tampa,park,Technology Park,27.9539896,-82.4525004,way,1042707407
Tampa,attraction,,28.0337774,-82.4237242,way,1101641611
Tampa,university,Everglades University,27.9441837,-82.5289142,way,1115087603
Tampa,park,Tampa Park Plaza,27.957182,-82.449675,way,1125703110
Tampa,park,Sulphur Springs Park,28.0209672,-82.4531977,way,1146818354
Tampa,park,Rey Park,27.9619083,-82.4823434,way,1173369763
Tampa,university,Saint Leo University,27.9552212,-82.4821471,way,1188106763
Tampa,attraction,Stanleyville Falls,28.0379233,-82.4240679,way,1251873355
Tampa,park,Memorial Park,27.863771,-82.4894019,way,1346995631
Tampa,park,University of South Florida Riverfront Park,28.0706051,-82.3789805,relation,1076384
Tampa,museum,Museum of Science & Industry,28.0536228,-82.4043114,relation,7569902
Tampa,museum,Tampa Museum of Art,27.94947,-82.4626004,relation,7580702
Tampa,university,University of Tampa,27.9473987,-82.4670037,relation,9084984
Tampa,stadium,Benchmark International Arena,27.9427343,-82.4517439,relation,12296444
Tampa,museum,Glazer Children's Museum,27.9495806,-82.4615063,relation,12307376
Tampa,mall,International Plaza and Bay Street,27.9647482,-82.5206762,relation,12751082
Tampa,park,Perry Havery Senior Park,27.9557133,-82.4551935,relation,13952768
Indianapolis,park,Brookside Park,39.7903201,-86.1072076,node,358649911
Indianapolis,park,Eagle Creek Park,39.8683754,-86.3005483,node,358652996
Indianapolis,park,Eagle Creek Park,39.8794864,-86.3097154,node,358652999
Indianapolis,park,Island Park,39.8892068,-86.1280428,node,358657224
Indianapolis,park,Longacre Park,39.6972669,-86.1316527,node,358658876
Indianapolis,park,Gustafson Park,39.8100429,-86.2586014,node,358660249
Indianapolis,park,Davey Athletic Complex,39.8458468,-86.1671853,node,358684210
Indianapolis,park,Butler Athletic Fields,39.8413889,-86.1752778,node,358684215
Indianapolis,park,North Mall,39.84,-86.1713889,node,358684218
Indianapolis,park,East Mall,39.8393869,-86.1702894,node,358684221
Indianapolis,park,West Mall,39.839411,-86.172595,node,358684224
Indianapolis,park,South Mall,39.837959,-86.1713138,node,358684226
Indianapolis,park,Saint Francis Colonnade,39.8165554,-86.2023521,node,358684229
Indianapolis,park,Norris Plaza,39.8393827,-86.1713302,node,358684238
Indianapolis,park,Kuntz Stadium,39.7901832,-86.1882117,node,358684324
Indianapolis,park,Dubarry Park,39.8207685,-86.0162935,node,358684446
Indianapolis,park,Brien Park,39.8005556,-86.0677778,node,358684451
Indianapolis,park,Grassy Creek Park,39.8225,-85.9833333,node,358684462
Indianapolis,park,Central Park,39.6336111,-86.3097222,node,358684498
Indianapolis,park,Krannent Park,39.7575,-86.2677778,node,358684547
Indianapolis,park,Airport Park,39.8266667,-86.2930556,node,358684551
Indianapolis,park,Centennial And 20th Street Park,39.7933333,-86.2127778,node,358684570
Indianapolis,attraction,Depew Memorial Fountain,39.7719906,-86.15699,node,1283229759
Indianapolis,attraction,The Obelisk,39.7747971,-86.1568856,node,1289479681
Indianapolis,park,Franklin Township Community Park,39.6814212,-86.0107427,node,2347023129
Indianapolis,park,Garfield Park Conservatory,39.7321507,-86.1413474,node,2713449263
Indianapolis,attraction,Ancient Tree Trunk,39.8737813,-86.2966101,node,2993385395
Indianapolis,university,SL Building,39.7739793,-86.1709648,node,4631067087
Indianapolis,university,IT Building,39.7739474,-86.1680898,node,4631072262
Indianapolis,stadium,Key Stadium,39.7099349,-86.1315323,node,4631086152
Indianapolis,museum,Crispus Attucks Museum,39.7825501,-86.1703295,node,4988783387
Indianapolis,museum,Indiana State Police Museum,39.7971228,-86.0147373,node,5010257145
Indianapolis,university,LD Building,39.7733326,-86.1706799,node,5048649837
Indianapolis,attraction,Memorial and External Flame,39.7998152,-86.0182925,node,5223502000
Indianapolis,park,Thompson Park,39.6941223,-86.0548372,node,5365550597
Indianapolis,museum,Newfields,39.8254617,-86.1851419,node,5499944136
Indianapolis,park,Presidential Place Park,39.766942,-86.1524947,node,6110263855
Indianapolis,attraction,American Heart Association Learn CPR Station,39.7148075,-86.2953172,node,6887315648
Indianapolis,attraction,Indy Logo,39.7150114,-86.2975984,node,6887320772
Indianapolis,museum,Indianapolis Fire Fighters Museum,39.7773119,-86.1460716,node,9035735603
Indianapolis,park,Community Pool,39.6852273,-86.051832,node,11119611560
Indianapolis,museum,The Car Museum,39.781205,-86.162361,node,11406452777
Indianapolis,park,Kennedy-King National Commemorative Site,39.7907655,-86.1465235,node,11794429112
Indianapolis,attraction,International Chimpanzee Complex Community Hub,39.7664018,-86.1768396,node,11988829220
Indianapolis,museum,Ray Bradbury Center,39.7738683,-86.1751864,node,12230702823
Indianapolis,park,The Oval,39.7667861,-86.1713424,node,12248866931
Indianapolis,university,North Hall,39.776308,-86.172165,node,13240146001
Indianapolis,university,Campus Center,39.7739428,-86.176291,node,13242817501
Indianapolis,park,Retherford Park,39.6513009,-85.9716719,node,13590742701
Indianapolis,stadium,Lucas Oil Stadium,39.7600704,-86.1638081,way,27258709
Indianapolis,park,Broad Ripple Park,39.8713115,-86.131053,way,50894704
Indianapolis,museum,Lilly House,39.8284233,-86.185513,way,58152308
Indianapolis,museum,Indianapolis Museum of Art,39.8260277,-86.1854892,way,58253291
Indianapolis,park,Military Park,39.7704167,-86.1686312,way,113047346
Indianapolis,stadium,Victory Field,39.7647255,-86.168636,way,113047379
Indianapolis,museum,NCAA Hall of Champions,39.7683056,-86.1712974,way,113050080
Indianapolis,park,American Legion Mall,39.7767427,-86.1568158,way,113050081
Indianapolis,park,University Park,39.7720032,-86.1569919,way,113050082
Indianapolis,park,Indiana World War Memorial Plaza,39.7748035,-86.1568922,way,113050094
Indianapolis,museum,Eiteljorg Museum,39.7685493,-86.1677967,way,113050097
Indianapolis,attraction,,39.7747943,-86.1568984,way,113748625
Indianapolis,park,Hudnut Commons,39.7664419,-86.1625572,way,113859314
Indianapolis,zoo,Indianapolis Zoo,39.7670582,-86.1801051,way,113879534
Indianapolis,park,White River State Park,39.767645,-86.1771947,way,113890743
Indianapolis,park,Southwestway Park,39.6484585,-86.2428688,way,156568432
Indianapolis,park,Southeastway Park,39.686088,-85.9586142,way,156574160
Indianapolis,university,University of Indianapolis,39.7094687,-86.1347263,way,156881087
Indianapolis,university,Physical Plant,39.7117019,-86.1371898,way,156884724
Indianapolis,university,,39.7117778,-86.1363724,way,156884726
Indianapolis,park,Eagle Creek Park,39.8576245,-86.2959474,way,156992899
Indianapolis,park,Gilmer Canine Companion Zone,39.8578203,-86.269468,way,157028063
Indianapolis,park,Taggart Riverside Park,39.8050388,-86.1939953,way,158084127
Indianapolis,mall,River Ridge,39.925501,-86.0898886,way,160564106
Indianapolis,stadium,Indiana State Fair Coliseum,39.8275737,-86.1351451,way,169098835
Indianapolis,park,Bertha Ross Park,39.8204535,-86.1812148,way,179325211
Indianapolis,mall,River Ridge,39.9258093,-86.0877253,way,180070285
Indianapolis,mall,Castleton Square Mall,39.9089445,-86.0648721,way,183618611
Indianapolis,mall,Clearwater Springs,39.9042395,-86.0842456,way,191725446
Indianapolis,mall,Clearwater Springs,39.9038724,-86.0815542,way,191725454
Indianapolis,park,Eagle Highlands Neighborhood Park,39.8312877,-86.2825629,way,191824708
Indianapolis,mall,96th Street Station,39.9255445,-86.0688205,way,194937224
Indianapolis,museum,Eli Lilly Replica Lab,39.7546887,-86.1537802,way,199466767
Indianapolis,university,Lecture Hall,39.7727934,-86.1750378,way,199990781
Indianapolis,museum,Indiana Medical History Museum,39.7711666,-86.2147291,way,211263358
Indianapolis,museum,Indiana Medical History Museum,39.7698742,-86.2133245,way,211263360
Indianapolis,park,Riverside Adventure Park,39.8142236,-86.1970991,way,218557826
Indianapolis,mall,,39.8286925,-86.2362545,way,221162644
Indianapolis,stadium,Franklin Township Athletic Center,39.6792549,-86.0167814,way,225881882
Indianapolis,park,North Westway Park,39.8637787,-86.2506274,way,228531046
Indianapolis,park,Highland Park,39.770809,-86.1380545,way,234911897
Indianapolis,museum,Hook's Drug Store,39.8267785,-86.1375697,way,264030292
Indianapolis,park,Willard Park,39.7667668,-86.1278795,way,274678200
Indianapolis,park,Holliday Park,39.8709664,-86.1596319,way,286194948
Indianapolis,park,Batnan Park,39.812395,-86.2570004,way,286356762
Indianapolis,park,Canterbury Park,39.8541386,-86.1402561,way,287807421
Indianapolis,museum,Childrens Museum,39.8107644,-86.1579191,way,297351032
Indianapolis,park,Bruiser Memorial Park,39.7960939,-86.2172225,way,297685498
Indianapolis,park,Centennial and Groff Park,39.7991393,-86.2135705,way,297685501
Indianapolis,park,Taylor Courtyard,39.7738503,-86.1741051,way,302684731
Indianapolis,park,Clayton And LaSalle Park,39.7615068,-86.1086644,way,304131404
Indianapolis,mall,,39.9123079,-86.2606368,way,318779234
Indianapolis,mall,,39.9122764,-86.2616338,way,318779235
Indianapolis,mall,,39.9133711,-86.262641,way,318779239
Indianapolis,park,Monument Circle,39.7685219,-86.1580426,way,339439360
Indianapolis,museum,The Hall,39.7701978,-86.1529535,way,339570769
Indianapolis,attraction,Soldiers and Sailors Monument,39.7685216,-86.1580438,way,339773760
Indianapolis,museum,Indiana Historical Society,39.7705223,-86.166044,way,340008420
Indianapolis,museum,Kurt Vonnegut Museum and Library,39.7755038,-86.1662505,way,340194677
Indianapolis,stadium,Gainbridge Fieldhouse,39.7640528,-86.1554881,way,341313456
Indianapolis,park,Riverwood Park,39.8863848,-86.1268024,way,344575620
Indianapolis,park,Dan Wakefield Park,39.864906,-86.1475787,way,344578662
Indianapolis,park,Stamm Park,39.8837499,-86.1301608,way,344578664
Indianapolis,park,Alice Carter Park,39.8575597,-86.1578265,way,344585366
Indianapolis,park,Friedman Park,39.8597488,-86.1610473,way,344585367
Indianapolis,park,Arsenal Park,39.8415521,-86.1361687,way,344599702
Indianapolis,park,Andrew Ramsey Park,39.8328497,-86.1649122,way,344600651
Indianapolis,park,Elwood & Mary Black Park,39.8329559,-86.1736359,way,344601153
Indianapolis,park,Tarkington Park,39.8274249,-86.1580637,way,344602990
Indianapolis,park,Richard and Annette Bloch Cancer Survivors Park,39.780578,-86.1745507,way,346614318
Indianapolis,university,Butler University,39.8410231,-86.1713934,way,347368393
Indianapolis,park,Max Bahr Park,39.7718262,-86.2074875,way,352359780
Indianapolis,park,Martin Luther King Memorial Park,39.7930712,-86.1465345,way,352364365
Indianapolis,park,O'Bannon Old Northside Soccer Park,39.7869794,-86.1419822,way,352368911
Indianapolis,park,James T.V. Hill Park,39.7912555,-86.136702,way,352369804
Indianapolis,park,Douglass Park,39.8070388,-86.1332874,way,352371776
Indianapolis,park,Garfield Park,39.7335684,-86.1454003,way,352372936
Indianapolis,park,Sandorf Park,39.740935,-86.1293388,way,352373494
Indianapolis,park,Brown's Corner Park,39.7710005,-86.0839071,way,354120374
Indianapolis,park,Ellenberger Park,39.7765515,-86.0766614,way,356051424
Indianapolis,park,Christian Park,39.7623855,-86.0977695,way,356066840
Indianapolis,park,Reverend Mozel Sanders Park,39.7842936,-86.1929196,way,356401102
Indianapolis,park,Indianola Park,39.7671044,-86.1935749,way,356401249
Indianapolis,park,Rhodius Park,39.7540975,-86.1942798,way,356402098
Indianapolis,park,Retherford Park,39.6512507,-85.9729947,way,358463100
Indianapolis,park,Acton Park,39.6620614,-85.9723094,way,358463101
Indianapolis,attraction,Benjamin Harrison Presidential Site,39.7841047,-86.1544207,way,395057889
Indianapolis,attraction,Skyline,39.7683998,-86.1806879,way,396659062
Indianapolis,park,Lord Street Common,39.7623853,-86.147486,way,397776831
Indianapolis,park,Ben Davis Park,39.7964788,-86.2935614,way,437690384
Indianapolis,park,Edna Balz Lacy Park,39.7569328,-86.1486795,way,440420673
Indianapolis,park,Sahm Park,39.9161201,-86.0581941,way,449029985
Indianapolis,park,Meridian Woods Park,39.6670565,-86.1769579,way,450002110
Indianapolis,park,Glenns Valley Nature Park,39.6459938,-86.1939685,way,468495839
Indianapolis,park,Moreland Park,39.8083866,-86.2138453,way,468595447
Indianapolis,park,Southside Park,39.7076124,-86.1251213,way,469425330
Indianapolis,park,Opti Park,39.8766906,-86.1448163,way,471290000
Indianapolis,park,Crooked Creek Park,39.8725777,-86.2178181,way,473617072
Indianapolis,park,Gray Park,39.6642297,-86.0991617,way,480016922
Indianapolis,park,Southport Park,39.6661778,-86.1203413,way,480018480
Indianapolis,park,Ross Claypool Park,39.7467245,-86.2005996,way,481430694
Indianapolis,park,Chapel Hill Park,39.7760908,-86.2884338,way,485396874
Indianapolis,park,Dollar Hide Creek Park,39.6764182,-86.2514605,way,486636618
Indianapolis,park,University Heights Pocket Park,39.7059091,-86.1315472,way,486658439
Indianapolis,park,St. Francis Soccer Club,39.6551142,-86.0683595,way,486671841
Indianapolis,park,Franklin Township Community Park,39.6780354,-86.0090928,way,486672165
Indianapolis,park,Craig Kids Memorial Park,39.7990931,-86.1513762,way,486829054
Indianapolis,park,Fall Creek Place HOA park,39.802747,-86.1513005,way,486831968
Indianapolis,park,George E. Kessler Park,39.8034347,-86.156008,way,486832828
Indianapolis,park,Herron-Morton Place Historic Park,39.7932641,-86.1519687,way,486833885
Indianapolis,mall,Washington Square Mall,39.7793789,-85.986086,way,492672991
Indianapolis,park,Nina Mason Pulliam EcoLab,39.8195963,-86.2040898,way,492868417
Indianapolis,park,Chatham Commons,39.7775283,-86.1484131,way,493096775
Indianapolis,university,Marian University,39.8137124,-86.2035456,way,494014194
Indianapolis,park,The Viginia B. Fairbanks Art & Nature Park: 100 Acres,39.8283422,-86.189641,way,494287538
Indianapolis,park,Mother Mary Park,39.8116455,-86.2040815,way,498377123
Indianapolis,park,Smith Mall,39.7096211,-86.1350769,way,507422774
Indianapolis,stadium,Warrior Stadium,39.7935792,-85.9985224,way,509497713
Indianapolis,park,Red Maple Park,39.7365344,-86.1137514,way,509707992
Indianapolis,park,Indy Urban Acres,39.7977267,-86.0306499,way,515597746
Indianapolis,park,ball park,39.6794038,-86.2591822,way,516480796
Indianapolis,stadium,Carroll Track & Soccer Stadium,39.7710032,-86.1778466,way,517709442
Indianapolis,park,Leonard Park,39.7851632,-86.2534725,way,535428369
Indianapolis,park,AJ Thatcher Park,39.7701678,-86.2400066,way,535434175
Indianapolis,park,Holcomb Gardens,39.845102,-86.1700929,way,552940259
Indianapolis,park,Stout Field Park,39.732486,-86.2280322,way,556808894
Indianapolis,park,Disc Golf Course,39.8643945,-86.2506168,way,557762403
Indianapolis,university,,39.772342,-86.1726471,way,564778009
Indianapolis,park,The Arbor Garden at IUPUI,39.7741656,-86.1744568,way,564778010
Indianapolis,park,Rotary Park Space at IUPUI,39.7764436,-86.1824742,way,564781459
Indianapolis,park,Indianapolis World Sports Park,39.7527363,-86.0040832,way,589141308
Indianapolis,park,Krannert Park,39.7570114,-86.2673817,way,608489623
Indianapolis,park,Perry Park,39.6506328,-86.1535484,way,620373109
Indianapolis,park,German Park,39.6411169,-86.1607854,way,620383177
Indianapolis,park,Shambaugh Park,39.8093896,-86.2591355,way,630919638
Indianapolis,park,Gustafson Park,39.8107568,-86.2576062,way,630919641
Indianapolis,park,Newfields,39.8283439,-86.1880867,way,635818233
Indianapolis,park,Baumann Park,39.7418858,-86.148547,way,636916704
Indianapolis,park,Columbia Park,39.7258106,-86.1476746,way,636917763
Indianapolis,park,Bel Aire Park,39.7221533,-86.2185903,way,636919303
Indianapolis,park,Presidential Place Park,39.766764,-86.1518102,way,651639769
Indianapolis,park,Christina Oaks Park,39.7572971,-86.2347061,way,656872311
Indianapolis,park,Carson Park,39.685541,-86.2664973,way,662779276
Indianapolis,park,Cottage Home Community Park,39.7772701,-86.1378696,way,667777964
Indianapolis,park,Watson Road Bird Preserve,39.823538,-86.1413586,way,680343166
Indianapolis,park,Manchester Village Park 1,39.7039934,-86.2415609,way,684480344
Indianapolis,park,Schwitzer Park,39.7102107,-86.1332315,way,695018957
Indianapolis,park,Fall Creek and 30th Park,39.8093787,-86.1437687,way,705445662
Indianapolis,park,Spades Park,39.78585,-86.1273092,way,709383457
Indianapolis,park,Pogues Place Park,39.7739357,-86.1387676,way,723283894
Indianapolis,park,Brookside Park,39.7888386,-86.1134589,way,733411222
Indianapolis,park,Idle Park,39.7556915,-86.1440571,way,734856084
Indianapolis,park,Nora Corners Community Pocket Park,39.9140491,-86.1362539,way,739079391
Indianapolis,park,91st Street Monon Trailhead,39.9195142,-86.1370238,way,739079392
Indianapolis,park,Jordan YMCA Monon Pocket Park & Trailhead,39.9098899,-86.1370479,way,739092135
Indianapolis,park,Blind School Micro Park,39.8928528,-86.1413189,way,739092538
Indianapolis,park,Chessington Grove Park,39.7051614,-86.029626,way,748833964
Indianapolis,park,Grace Tuxedo Neighborhood Park,39.7697257,-86.0976974,way,809338922
Indianapolis,stadium,,39.9063627,-86.1263955,way,820353021
Indianapolis,stadium,,39.9079476,-86.1266544,way,820353022
Indianapolis,park,Stringtown Park,39.769086,-86.1903727,way,835082467
Indianapolis,mall,,39.6648505,-86.1837265,way,845849055
Indianapolis,park,Southport Presbyterian Park,39.6580817,-86.0840501,way,846149622
Indianapolis,park,Ransom Place Pocket Park,39.7784455,-86.1702849,way,846160556
Indianapolis,park,McCarty Triangle Park,39.7563354,-86.1796827,way,859478741
Indianapolis,park,Bethel Park,39.7438243,-86.1139767,way,880442664
Indianapolis,park,Oscar Charleston Park,39.8087717,-86.1150249,way,881288316
Indianapolis,park,Robey Park,39.8046376,-86.3127521,way,885329313
Indianapolis,park,Brien Park,39.8005173,-86.0676783,way,890875643
Indianapolis,park,Kin Hubbard Memorial Park,39.7720482,-86.0826546,way,891756981
Indianapolis,park,Roche Diagnostics Employee Park,39.9220586,-86.0222492,way,893179987
Indianapolis,park,Al Polin Park,39.8077514,-86.1548802,way,895264733
Indianapolis,park,Barton Park,39.8002163,-86.1621903,way,895265597
Indianapolis,park,Beckwith Park,39.8117102,-86.1232444,way,895267080
Indianapolis,park,Forest Manor Park,39.7940584,-86.0984459,way,896262585
Indianapolis,park,Stacy Park,39.7567626,-86.133621,way,896848709
Indianapolis,park,Finch Park,39.7557685,-86.1302841,way,896865757
Indianapolis,park,Babe Denny Park,39.7550612,-86.1643536,way,900418999
Indianapolis,park,Kelly Park,39.7502213,-86.1599961,way,900961603
Indianapolis,park,Ringgold Park,39.7477157,-86.1421155,way,903124929
Indianapolis,park,Bluff Park,39.7067191,-86.1693018,way,906413118
Indianapolis,park,Chuck Klein Softball Complex,39.7665167,-86.2403295,way,906631033
Indianapolis,park,Sexton Park,39.7420266,-86.1527483,way,907095866
Indianapolis,park,Ensign Graham Edward Martin Park,39.7848658,-86.1745412,way,914733710
Indianapolis,park,Riley Park,39.7558382,-86.1755217,way,914736486
